OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
1	4	L041 (09).MP4	14252	R042 (09).MP4	15204	71.58151	1	5.98904	-1523.89199	197.99256	-3039.47263	8.55936	1.89359	17.45262	1.62001	3405.85404	26.78075	Nemipteridae	Parascolopsis	akatamae	37347015	1	AD	Passing			
1	9	L041 (09).MP4	36682	R042 (09).MP4	37634	77.81830	1	12.22582	1024.95086	47.60120	-2981.62127	5.97241	1.48765	17.39345	7.01390	3153.22938	18.97744	SUS	SUS	SUS	2	1	AD	Passing			
1	10	L041 (09).MP4	36682	R042 (09).MP4	37634	77.81830	1	12.22582	659.56749	-17.62916	-2916.89521	3.93875	1.41148	16.76684	3.44404	2990.58819	12.75835	SUS	SUS	SUS	2	1	AD	Passing			
1	11	L041 (09).MP4	45405	R042 (09).MP4	46357	80.24377	1	14.65130	-460.32227	-190.33627	-2169.17640	2.17152	1.29853	9.33439	2.39530	2225.63491	13.05873	Pinguipedidae	Parapercis	spp		1	AD	Passing			
1	12	L041 (09).MP4	45405	R042 (09).MP4	46357	80.24377	1	14.65130	-410.40367	-156.92127	-2064.39283	1.89697	1.16338	8.46280	4.86972	2110.63337	12.13352	Pinguipedidae	Parapercis	spp		1	AD	Passing			
1	17	L041 (10).MP4	40359	R042 (10).MP4	41311	101.38045	1	35.78797	-735.24639	23.92329	-2910.11750	4.31768	1.42647	16.69047	4.09814	3001.65678	14.17948	Lethrinidae	Lethrinus	miniatus	37351009	1	AD	Passing			
1	22	L041 (10).MP4	50751	R042 (10).MP4	51703	104.27000	1	38.67753	-2623.96903	707.26573	-6053.77603	29.80608	8.96541	69.75034	14.26594	6635.78500	24.09437	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
1	23	L041 (10).MP4	50751	R042 (10).MP4	51703	104.27000	1	38.67753	-1287.86494	-26.92023	-2491.99447	5.93040	1.19455	11.73201	5.66751	2805.23747	27.34350	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
10	1	L035 (10).MP4	60631	R036 (10).MP4	62259	61.95495	1	11.11249	229.66793	-88.33956	-915.02171	0.60032	0.47117	1.67918	15.46100	947.53151	15.26571	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
10	2	L035 (10).MP4	60688	R036 (10).MP4	62316	61.97080	1	11.12834	1566.36748	997.33248	-3788.54806	10.97390	7.52111	26.89616	5.20253	4219.15579	25.80958	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing			
10	3	L035 (11).MP4	66223	R036 (11).MP4	67851	86.04930	1	35.20684	122.87294	-260.23266	-1022.63207	0.56230	0.71318	2.11400	1.03769	1062.35359	16.23431	Sparidae	Dentex	spp		1	AD	Passing			
10	4	L035 (11).MP4	66717	R036 (11).MP4	68345	86.18666	1	35.34420	-551.97005	-120.88868	-2508.40907	2.92335	1.31218	12.50318	4.68411	2571.26449	12.82853	Sparidae	Dentex	spp		1	AD	Passing			
10	7	L035 (11).MP4	66991	R036 (11).MP4	68619	86.26284	1	35.42039	99.64653	-154.77867	-1769.80951	0.93065	0.98590	6.22878	2.84469	1779.35706	6.42453	Sparidae	Dentex	spp		1	AD	Passing			
10	9	L035 (11).MP4	67027	R036 (11).MP4	68655	86.27285	1	35.43040	-102.08020	-126.82831	-1702.86991	0.89988	0.90916	5.78574	5.45969	1710.63489	5.91588	Sparidae	Dentex	spp		1	AD	Passing			
10	13	L035 (11).MP4	67108	R036 (11).MP4	68736	86.29538	1	35.45292	872.00982	-31.41446	-2017.87303	3.38583	0.97496	7.83601	10.84051	2198.45390	23.41183	Sparidae	Dentex	spp		1	AD	Passing			
10	14	L035 (11).MP4	67110	R036 (11).MP4	68738	86.29593	1	35.45347	956.71961	172.06387	-3245.09961	6.09322	2.03276	20.53337	2.78207	3387.56401	16.58394	Sparidae	Dentex	spp		1	AD	Passing			
10	21	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	155.19861	364.72163	-2406.33522	1.36955	2.17080	11.39781	4.34666	2438.76151	8.83224	Sparidae	Dentex	spp		1	AD	Passing			
10	22	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	918.56216	51.52449	-4166.47368	7.58836	2.17020	33.91270	15.09888	4266.83889	12.43268	Sparidae	Dentex	spp		1	AD	Passing			
10	23	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	352.01163	-56.61488	-2116.73750	1.75014	1.04032	8.85551	2.15723	2146.55423	9.66764	Sparidae	Dentex	spp		1	AD	Passing			
10	24	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	279.52682	-229.58988	-2555.45070	1.84335	1.60922	12.88363	4.07074	2580.92523	8.42982	Sparidae	Dentex	spp		1	AD	Passing			
10	25	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	1005.00997	107.09289	-3773.35922	7.44971	2.12081	27.77993	8.50874	3906.37347	14.94490	Sparidae	Dentex	spp		1	AD	Passing			
10	26	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	591.97464	228.67863	-2133.83875	2.59913	1.46546	8.93573	4.48732	2226.20657	16.36568	Sparidae	Dentex	spp		1	AD	Passing			
10	27	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	493.83282	185.85775	-1074.77375	1.09371	0.65434	2.19116	1.00225	1197.31056	25.95267	Sparidae	Dentex	spp		1	AD	Passing			
10	28	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	421.33338	24.03412	-1677.01157	1.56366	0.82651	5.56671	2.10385	1729.29675	14.10393	Sparidae	Dentex	spp		1	AD	Passing			
10	29	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	395.39724	85.06485	-1577.18233	1.40428	0.82793	4.92568	5.34896	1628.21347	14.27351	Sparidae	Dentex	spp		1	AD	Passing			
10	30	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	570.34215	-252.77051	-1860.01023	2.19187	1.24008	6.81505	3.33475	1961.84127	18.77922	Sparidae	Dentex	spp		1	AD	Passing			
10	31	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	590.80145	-248.01627	-1750.67848	2.11636	1.15667	6.02132	2.61974	1864.25148	20.32967	Sparidae	Dentex	spp		1	AD	Passing			
10	32	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	587.45210	-255.98397	-1587.46116	1.89895	1.06639	4.93066	5.09555	1711.91726	22.21564	Sparidae	Dentex	spp		1	AD	Passing			
10	33	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	495.75226	-204.11035	-2053.16026	2.17144	1.24151	8.32730	4.10446	2122.00339	14.86049	Sparidae	Dentex	spp		1	AD	Passing			
10	34	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	584.97860	-154.98891	-1784.04102	2.14330	0.98899	6.26127	1.88081	1883.88532	18.89105	Sparidae	Dentex	spp		1	AD	Passing			
10	35	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	723.99360	-209.63439	-1418.56906	1.95256	0.85399	3.77438	8.15176	1606.37838	28.14655	Sparidae	Dentex	spp		1	AD	Passing			
10	36	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	675.29481	-176.60464	-1390.43341	1.82147	0.79377	3.66938	7.01027	1555.80119	26.80633	Sparidae	Dentex	spp		1	AD	Passing			
10	37	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	806.31661	-205.58540	-1465.89583	2.17720	0.86565	3.94934	8.19708	1685.60446	29.72675	Sparidae	Dentex	spp		1	AD	Passing			
10	38	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	879.30805	-191.26307	-1517.46329	2.39559	0.86511	4.15900	3.75645	1764.21626	30.79395	Sparidae	Dentex	spp		1	AD	Passing			
10	39	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	1133.52433	-75.86167	-2192.29325	4.54959	1.07217	8.95441	6.43476	2469.16627	27.43695	Sparidae	Dentex	spp		1	AD	Passing			
10	40	L035 (11).MP4	67117	R036 (11).MP4	68745	86.29788	1	35.45542	1002.97847	45.84494	-2079.48037	3.90383	1.03164	8.17519	3.07540	2309.17868	25.75227	Sparidae	Dentex	spp		1	AD	Passing			
10	42	L035 (11).MP4	67141	R036 (11).MP4	68769	86.30455	1	35.46209	935.41724	85.45172	-1748.85181	3.00102	0.89793	5.65786	0.46676	1985.14232	28.19375	Sparidae	Dentex	spp		1	AD	Passing			
10	43	L035 (11).MP4	67144	R036 (11).MP4	68772	86.30539	1	35.46293	1138.87888	276.74666	-2836.06187	6.15035	2.13965	15.43758	3.39662	3068.69365	22.32516	Sparidae	Dentex	spp		1	AD	Passing			
10	44	L035 (11).MP4	67145	R036 (11).MP4	68773	86.30566	1	35.46321	1459.11523	-78.08080	-2584.27503	6.64814	1.25171	12.09030	0.38664	2968.76932	29.52016	Sparidae	Dentex	spp		1	AD	Passing			
10	45	L035 (11).MP4	67149	R036 (11).MP4	68777	86.30678	1	35.46432	953.94561	87.66059	-1976.95929	3.53898	1.02873	7.38860	6.06369	2196.83059	25.80687	Sparidae	Dentex	spp		1	AD	Passing			
10	47	L035 (11).MP4	67162	R036 (11).MP4	68790	86.31039	1	35.46793	421.89839	94.51774	-3467.82847	3.26140	1.90244	23.57559	6.03937	3494.67683	7.00419	Sparidae	Dentex	spp		1	AD	Passing			
10	48	L035 (11).MP4	67162	R036 (11).MP4	68790	86.31039	1	35.46793	461.76960	188.42104	-3665.54636	3.69019	2.40357	26.31173	5.56923	3699.31937	7.55114	Sparidae	Dentex	spp		1	AD	Passing			
10	51	L035 (11).MP4	67176	R036 (11).MP4	68804	86.31428	1	35.47183	1560.63828	-10.15353	-2651.88813	7.16310	1.25653	12.52855	5.37625	3077.04494	30.48589	Sparidae	Dentex	spp		1	AD	Passing			
10	54	L035 (11).MP4	67221	R036 (11).MP4	68849	86.32680	1	35.48434	413.08976	-191.36467	-1277.15172	1.16746	0.76573	3.22645	3.65863	1355.86876	19.86541	Sparidae	Dentex	spp		1	AD	Passing			
10	55	L035 (11).MP4	67230	R036 (11).MP4	68858	86.32930	1	35.48684	813.76864	22.95815	-2052.94710	3.26166	1.00716	8.17356	8.31015	2208.46967	21.62179	Sparidae	Dentex	spp		1	AD	Passing			
10	56	L035 (11).MP4	67250	R036 (11).MP4	68878	86.33486	1	35.49240	543.25426	-235.56009	-1488.79808	1.67085	0.96362	4.34548	4.18316	1602.22766	21.92135	Sparidae	Dentex	spp		1	AD	Passing			
10	57	L035 (11).MP4	67276	R036 (11).MP4	68904	86.34209	1	35.49963	459.04627	-200.69046	-1734.67486	1.72416	1.04910	5.95622	3.58854	1805.57387	16.34583	Sparidae	Dentex	spp		1	AD	Passing			
10	62	L035 (11).MP4	67356	R036 (11).MP4	68984	86.36433	1	35.52188	-488.07648	-25.19321	-1264.91542	1.31668	0.61961	3.18781	0.31406	1356.04733	21.16174	Sparidae	Dentex	spp		1	AD	Passing			
10	63	L035 (11).MP4	67372	R036 (11).MP4	69000	86.36878	1	35.52632	-443.97554	168.13125	-2943.76196	2.88822	1.83449	17.11261	1.51672	2981.79760	8.97521	Sparidae	Dentex	spp		1	AD	Passing			
10	68	L035 (12).MP4	64806	R036 (12).MP4	66434	108.19503	1	57.35257	-131.13067	-281.57063	-1044.26226	0.58051	0.76193	2.21584	2.32787	1089.47737	17.08285	Triakidae	Mustelus	ravidus	37017005	1	AD	Passing			
11	0	L039 (11).MP4	10423	R040 (11).MP4	11166	70.53380	1	16.88186	-1319.58765	-596.36010	-2110.09281	4.50693	2.21561	7.39108	1.21647	2559.18905	34.66127	Cirrhitidae	Cirrhitichthys	aprinus	37374001	1	AD	Passing			
11	1	L039 (11).MP4	26231	R040 (11).MP4	26974	74.92930	1	21.27737	1615.19643	699.58974	-3486.32839	10.25445	4.94579	22.35801	17.23539	3905.47961	26.60054	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	2	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	-1305.47788	765.17194	-4221.93242	10.57541	6.76488	34.17319	10.95016	4484.91627	19.47910	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	3	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	306.69886	710.04638	-3045.83260	2.29514	4.56745	17.97513	3.38597	3142.50318	13.80766	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	4	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	1084.94344	810.58145	-4342.82785	9.15177	7.37234	36.32702	16.09884	4549.09862	17.03606	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	5	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	-302.43821	985.31407	-3712.64493	2.78872	7.48636	26.62972	10.05007	3853.05659	15.05576	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	6	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	-182.34102	1038.05807	-3368.88939	2.00264	7.10392	21.92280	4.73655	3529.90489	16.89813	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	7	L039 (11).MP4	26255	R040 (11).MP4	26998	74.93597	1	21.28404	-100.93428	1019.41031	-2848.04931	1.47981	5.87808	15.66923	2.71415	3026.67639	19.30367	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	14	L039 (11).MP4	26295	R040 (11).MP4	27038	74.94709	1	21.29516	-1376.53100	791.71785	-5477.33169	14.57507	9.20480	57.78012	6.17863	5702.87797	15.93302	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	15	L039 (11).MP4	26341	R040 (11).MP4	27084	74.95988	1	21.30795	1647.64344	624.39418	-3269.56581	9.61580	4.13741	19.30504	4.84206	3714.11599	28.15313	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
11	17	L039 (11).MP4	62187	R040 (11).MP4	62930	84.92706	1	31.27513	837.48879	-380.74152	-2427.46837	3.97730	2.04634	11.39282	14.33364	2595.94959	20.95962	Serranidae	Epinephelus	morrhua	37311151	1	AD	Passing			
11	18	L039 (11).MP4	74063	R040 (11).MP4	74806	88.22925	1	34.57732	-931.28629	-426.23027	-2070.93980	3.64305	1.86716	8.08702	3.00434	2310.35886	26.51861	SUS	SUS	SUS	2	1	AD	Passing			
11	19	L039 (11).MP4	76952	R040 (11).MP4	77695	89.03255	1	35.38062	1278.33353	-201.22552	-2172.68512	4.79153	1.23437	8.20773	2.03749	2528.87108	30.85666	Sparidae	Argyrops	spinifer		1	AD	Passing			
11	22	L039 (12).MP4	14721	R040 (12).MP4	15524	94.28530	1	40.63337	1209.85946	-35.61101	-3506.76270	8.15948	1.69967	23.70731	11.30333	3709.77259	19.06249	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
11	27	L039 (12).MP4	64755	R040 (12).MP4	65558	108.19753	1	54.54560	1609.41833	-61.87132	-2603.54771	7.01023	1.23598	11.51182	2.80263	3061.45653	31.76353	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	1	L039 (3).MP4	55311	R040 (3).MP4	36366	60.47569	1	13.52546	-836.60600	-353.17500	-3289.97441	5.47518	2.61728	21.06931	10.62823	3413.00071	15.62398	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
12	3	L039 (4).MP4	14274	R040 (3).MP4	76390	71.60459	1	24.65435	-1476.71806	-59.48679	-3741.13579	10.47093	1.82324	26.73480	5.21886	4022.47833	21.58072	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	6	L039 (4).MP4	14422	R040 (3).MP4	76538	71.64574	1	24.69550	-71.81418	17.68516	-2017.24634	1.02291	0.98849	7.96532	4.18249	2018.60171	2.03890	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
12	18	L039 (5).MP4	8061	R040 (4).MP4	70178	92.41677	1	45.46653	-1637.00535	-189.02490	-3659.54266	11.13694	2.07262	25.21770	5.84503	4013.44857	24.30157	Serranidae	Epinephelus	amblycephalus	37311015	1	AD	Passing			
12	23	L039 (5).MP4	50380	R040 (5).MP4	31435	104.18380	1	57.23357	-1832.85438	231.81254	-3527.07260	11.55096	2.36240	22.63329	4.30749	3981.62446	27.58862	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
13	0	L037 (2).MP4	72056	R038 (2).MP4	25834	26.50092	1	5.73545	-2429.30676	-478.15872	-4450.72689	19.38208	4.19669	36.31365	13.57273	5093.04790	29.16493	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
13	1	L037 (2).MP4	72056	R038 (2).MP4	25834	26.50092	1	5.73545	-1922.87941	-399.53723	-3822.49260	13.55266	3.23467	27.51187	9.02055	4297.50450	27.27571	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
13	2	L037 (2).MP4	72056	R038 (2).MP4	25834	26.50092	1	5.73545	-1899.67346	-383.45468	-4030.97836	14.35270	3.34114	31.03357	4.80919	4472.64835	25.75719	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
13	3	L037 (3).MP4	12832	R038 (2).MP4	47732	32.58978	1	11.82431	-1770.56412	-169.17237	-3026.74369	9.37126	1.64393	16.43305	3.99761	3510.65434	30.47960	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
13	4	L037 (3).MP4	12832	R038 (2).MP4	47732	32.58978	1	11.82431	-1795.27092	-295.56356	-3009.27210	9.32686	2.03269	16.05553	13.89143	3516.54291	31.22339	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing			
13	5	L037 (3).MP4	24665	R038 (2).MP4	59565	35.88001	1	15.11454	634.21713	309.75253	-4674.69456	6.11299	3.84723	42.71227	13.33432	4727.67884	8.42146	SUS	SUS	SUS	2	1	AD	Passing			
13	6	L037 (3).MP4	28739	R038 (2).MP4	63639	37.01281	1	16.24734	-579.49665	18.26973	-7261.48633	8.86482	3.68917	103.18161	3.82475	7284.59565	4.56945	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	7	L037 (3).MP4	28739	R038 (2).MP4	63639	37.01281	1	16.24734	-539.73363	323.97573	-7878.02833	9.06105	6.97548	121.27498	2.36000	7903.13881	4.37985	Lutjanidae	Pristipomoides	sp1		2	AD	Passing			
13	8	L037 (3).MP4	28739	R038 (2).MP4	63639	37.01281	1	16.24734	-1896.67127	-32.57987	-7527.47976	27.96208	3.71480	111.39683	6.37128	7762.82004	14.15627	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	9	L037 (3).MP4	28795	R038 (2).MP4	63695	37.02838	1	16.26291	-2612.19277	40.44869	-6661.03697	33.43813	3.43682	86.25249	5.60464	7155.04023	21.41281	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	11	L037 (3).MP4	28853	R038 (2).MP4	63753	37.04451	1	16.27904	-1952.25003	345.56184	-5397.41131	20.38917	4.79325	56.95328	1.66793	5750.02105	20.10476	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
13	15	L037 (4).MP4	48307	R038 (4).MP4	2146	64.99354	1	44.22807	795.03676	676.47496	-2306.89453	3.52378	3.20167	10.13218	9.72525	2532.08693	24.09503	Carangidae	Platycaranx	chrysophrys	37337011	1	AD	Passing			
13	17	L037 (4).MP4	52854	R038 (4).MP4	6693	66.25786	1	45.49239	-2182.09369	904.36132	-4848.84722	19.74348	8.86830	44.54103	14.79927	5393.58152	25.82504	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
13	18	L037 (4).MP4	52965	R038 (4).MP4	6804	66.28872	1	45.52326	1999.84372	317.87067	-3907.81155	13.67020	3.01579	27.42581	5.76804	4401.29615	27.33331	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
13	19	L037 (5).MP4	3345	R038 (4).MP4	38245	75.03107	1	54.26560	-533.39060	323.26488	-4600.63459	5.23130	3.89498	41.58573	16.06425	4642.71950	7.52486	Carangidae	Seriola	sp1		1	AD	Passing			
13	23	L037 (5).MP4	14509	R038 (4).MP4	49409	78.13528	1	57.36981	-1762.59317	32.32666	-3593.94439	11.79755	1.77161	24.52183	3.82556	4003.02585	26.12427	Carcharhinidae		spp		1	AD	Passing			
14	7	L027 (05).MP4	46725	R028 (05).MP4	45295	103.13359	1	52.81193	-773.09022	-352.17067	-1456.29252	2.11628	1.19270	3.95525	1.81112	1685.96577	30.13804	Muraenidae	Gymnothorax	berndti	37060089	1	AD	Passing			
14	8	L027 (05).MP4	64380	R028 (05).MP4	62950	108.04266	1	57.72100	35.40342	-79.13596	-1347.43880	0.67273	0.69592	3.60964	3.02558	1350.22488	3.41902	Dasyatidae	Taeniurops	meyeni	37035017	1	AD	Passing			
15	23	L033 (4).MP4	65215	R034 (4).MP4	25080	63.25486	1	32.22330	-690.27454	439.45058	-5312.10031	7.46362	5.30688	54.84870	4.20405	5374.75631	8.68302	Triakidae	Hemitriakis	falcata	37017009	1	AD	Passing			
17	3	L027 (2).MP4	57378	R028 (02).MP4	48678	38.49401	1	2.56617	1015.20692	-146.25538	-4406.75255	8.86742	2.56703	38.00919	7.84970	4524.54460	13.07002	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
17	5	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	1858.24765	786.89628	-6235.32129	22.40217	9.64994	75.57817	17.07003	6553.74104	18.02978	Carangidae	Decapterus	muroadsi	37337071	7	AD	Passing			
17	6	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	2158.95994	451.89670	-6658.84431	27.71957	6.32738	86.06976	19.33786	7014.66509	18.37881	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
17	7	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	2091.51238	351.77522	-6112.65940	24.60969	4.84443	72.46443	10.54714	6470.14489	19.17685	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
17	8	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	2300.21819	450.04083	-6140.13446	27.01491	5.80625	72.78185	14.40113	6572.27447	20.94101	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
17	9	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	2038.78745	574.93656	-5451.97443	21.26178	6.34017	57.40349	9.67462	5849.03680	21.30031	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
17	10	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	2295.25666	652.58894	-6440.70588	28.33696	8.34141	80.20210	11.87589	6868.53461	20.39704	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
17	11	L027 (2).MP4	65086	R028 (02).MP4	56386	40.63726	1	4.70943	3419.52690	604.84658	-5975.74883	36.12398	6.77949	64.19584	11.44689	6911.48159	30.20481	Carangidae	Decapterus	muroadsi	37337071	1	AD	Passing			
