"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","location","status","depth","successful.count","successful.length"
"2020-10_south-west_BOSS","325","20201108_1136-1340_TOP_0003.avi","1.37248","Serranidae","Caesioperca","spp",2,"-33.9918","114.7443","20201108",NA,NA,"82.4","Yes",NA
"2020-10_south-west_BOSS","325","20201108_1136-1340_TOP_0003.avi","1.30464","Sparidae","Chrysophrys","auratus",1,"-33.9918","114.7443","20201108",NA,NA,"82.4","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","1.67668","Berycidae","Centroberyx","sp1",612,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.23301","Callanthiidae","Callanthias","australis",16,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.81415","Enoplosidae","Enoplosus","armatus",1,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","2.82115","Monacanthidae","Meuschenia","scaber",1,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.69625","Neosebastidae","Neosebastes","nigropunctatus",1,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.92148","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.25692","Scorpididae","Neatypus","obliquus",5,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","326","20201111_1042-1440_TOP_0007.avi","0.23301","Serranidae","Caesioperca","spp",39,"-34.0043","114.6893","20201111",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","0.10733","Carangidae","Seriola","hippos",1,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","0.18519","Carangidae","Seriola","lalandi",55,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","0.28973","Glaucosomatidae","Glaucosoma","hebraicum",1,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","1.85519","Labridae","Coris","auricularis",3,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","1.38416","Labridae","Suezichthys","bifurcatus",2,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","2.01201","Scorpididae","Neatypus","obliquus",3,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","1.93860","Serranidae","Caesioperca","spp",1,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","1.58714","Serranidae","Epinephelides","armatus",1,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","327","20201108_1136-1340_TOP_0001.avi","0.73963","Sparidae","Chrysophrys","auratus",1,"-34.0295","114.7624","20201108",NA,NA,"64.9","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","1.71449","Berycidae","Centroberyx","sp1",255,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","1.02714","Callanthiidae","Callanthias","australis",79,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","1.00767","Enoplosidae","Enoplosus","armatus",43,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","2.64042","Labridae","Bodianus","vulpinus",1,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","2.11656","Neosebastidae","Neosebastes","nigropunctatus",1,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","1.36692","Scorpididae","Neatypus","obliquus",38,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","0.18741","Serranidae","Caesioperca","spp",6,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","329","20201108_0653-1053_TOP_0004.avi","0.96763","Serranidae","Epinephelides","armatus",1,"-34.0648","114.7266","20201108",NA,NA,"118","Yes",NA
"2020-10_south-west_BOSS","331","20201104_1211-1516_TOP_0010.avi","1.15115","Carangidae","Pseudocaranx","spp",2,"-34.0984","114.7501","20201104",NA,NA,"111","Yes",NA
"2020-10_south-west_BOSS","331","20201104_1211-1516_TOP_0010.avi","2.11600","Monacanthidae","Meuschenia","scaber",1,"-34.0984","114.7501","20201104",NA,NA,"111","Yes",NA
"2020-10_south-west_BOSS","331","20201104_1211-1516_TOP_0011.avi","2.99410","Neosebastidae","Neosebastes","nigropunctatus",1,"-34.0984","114.7501","20201104",NA,NA,"111","Yes",NA
"2020-10_south-west_BOSS","333","20201104_0737-1129_TOP_0014.avi","1.66333","Berycidae","Centroberyx","gerrardi",9,"-34.113","114.7251","20201104",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","333","20201104_0737-1129_TOP_0014.avi","0.40874","Labridae","Bodianus","vulpinus",1,"-34.113","114.7251","20201104",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","333","20201104_0737-1129_TOP_0014.avi","1.23846","Labridae","Coris","auricularis",2,"-34.113","114.7251","20201104",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","333","20201104_0737-1129_TOP_0014.avi","2.52808","Scorpididae","Neatypus","obliquus",9,"-34.113","114.7251","20201104",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","333","20201104_0737-1129_TOP_0014.avi","0.68235","Sparidae","Chrysophrys","auratus",1,"-34.113","114.7251","20201104",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","334","20201108_0653-1053_TOP_0010.avi","2.47748","Labridae","Coris","auricularis",11,"-34.0616","114.7754","20201108",NA,NA,"63","Yes",NA
"2020-10_south-west_BOSS","334","20201108_0653-1053_TOP_0010.avi","0.36648","SUS","SUS","SUS",1,"-34.0616","114.7754","20201108",NA,NA,"63","Yes",NA
"2020-10_south-west_BOSS","335","20201108_0653-1053_TOP_0008.avi","1.03437","Labridae","Austrolabrus","maculatus",1,"-34.0669","114.794","20201108",NA,NA,"54.9","Yes",NA
"2020-10_south-west_BOSS","335","20201108_0653-1053_TOP_0008.avi","1.33077","Labridae","Coris","auricularis",16,"-34.0669","114.794","20201108",NA,NA,"54.9","Yes",NA
"2020-10_south-west_BOSS","335","20201108_0653-1053_TOP_0008.avi","1.41808","Labridae","Ophthalmolepis","lineolatus",5,"-34.0669","114.794","20201108",NA,NA,"54.9","Yes",NA
"2020-10_south-west_BOSS","335","20201108_0653-1053_TOP_0008.avi","1.18730","Labridae","Pseudolabrus","biserialis",4,"-34.0669","114.794","20201108",NA,NA,"54.9","Yes",NA
"2020-10_south-west_BOSS","335","20201108_0653-1053_TOP_0008.avi","0.84140","Mullidae","Parupeneus","chrysopleuron",1,"-34.0669","114.794","20201108",NA,NA,"54.9","Yes",NA
"2020-10_south-west_BOSS","343","20201111_0717-0810_TOP_0003.avi","2.50306","Berycidae","Centroberyx","gerrardi",102,"-34.1026","114.6407","20201111",NA,NA,"140","Yes",NA
"2020-10_south-west_BOSS","343","20201111_0717-0810_TOP_0003.avi","1.04382","Carangidae","Seriola","hippos",46,"-34.1026","114.6407","20201111",NA,NA,"140","Yes",NA
"2020-10_south-west_BOSS","343","20201111_0717-0810_TOP_0003.avi","0.20743","Carangidae","Seriola","lalandi",21,"-34.1026","114.6407","20201111",NA,NA,"140","Yes",NA
"2020-10_south-west_BOSS","343","20201111_0717-0810_TOP_0003.avi","2.03759","Monacanthidae","Nelusetta","ayraud",1,"-34.1026","114.6407","20201111",NA,NA,"140","Yes",NA
"2020-10_south-west_BOSS","343","20201111_0717-0810_TOP_0003.avi","2.93738","Sparidae","Chrysophrys","auratus",4,"-34.1026","114.6407","20201111",NA,NA,"140","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.99043","Carangidae","Pseudocaranx","spp",3,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.80914","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.26082","Kyphosidae","Girella","tephraeops",1,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.29418","Labridae","Ophthalmolepis","lineolatus",1,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0004.avi","1.72116","Labridae","Pseudolabrus","biserialis",5,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.40652","Scorpididae","Neatypus","obliquus",15,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0003.avi","0.36815","Scorpididae","Scorpis","aequipinnis",5,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","356","20201031_0704-0744_top_0004.avi","1.31187","Serranidae","Epinephelides","armatus",2,"-34.0696","114.9185","20201031",NA,NA,"47.2","Yes",NA
"2020-10_south-west_BOSS","358","20201107_1030-1330_TOP_0003.avi","0.42821","Monacanthidae","Nelusetta","ayraud",1,"-34.0462","114.4764","20201107",NA,NA,"213","Yes",NA
"2020-10_south-west_BOSS","358","20201107_1030-1330_TOP_0003.avi","1.77733","Oplegnathidae","Oplegnathus","woodwardi",3,"-34.0462","114.4764","20201107",NA,NA,"213","Yes",NA
"2020-10_south-west_BOSS","36","20201104_0737-1129_TOP_0012.avi","0.94928","Dasyatidae","Dasyatis","brevicaudata",1,"-34.1037","114.7189","20201104",NA,NA,"129","Yes",NA
"2020-10_south-west_BOSS","360","20201107_1030-1330_TOP_0004.avi","2.68769","Oplegnathidae","Oplegnathus","woodwardi",12,"-34.0437","114.4714","20201107",NA,NA,"255","Yes",NA
"2020-10_south-west_BOSS","360","20201107_1030-1330_TOP_0004.avi","1.29296","Squalidae","Squalus","spp",6,"-34.0437","114.4714","20201107",NA,NA,"255","Yes",NA
"2020-10_south-west_BOSS","361","20201108_1136-1340_TOP_0003.avi","0.94205","Labridae","Suezichthys","bifurcatus",2,"-33.9887","114.7414","20201108",NA,NA,"84.3","Yes",NA
"2020-10_south-west_BOSS","361","20201108_1136-1340_TOP_0003.avi","0.58392","Serranidae","Caesioperca","spp",5,"-33.9887","114.7414","20201108",NA,NA,"84.3","Yes",NA
"2020-10_south-west_BOSS","363","20201108_1136-1340_TOP_0004.avi","1.42643","Labridae","Coris","auricularis",1,"-33.9862","114.7514","20201108",NA,NA,"65.6","Yes",NA
"2020-10_south-west_BOSS","363","20201108_1136-1340_TOP_0004.avi","1.45534","Labridae","Suezichthys","bifurcatus",2,"-33.9862","114.7514","20201108",NA,NA,"65.6","Yes",NA
"2020-10_south-west_BOSS","363","20201108_1136-1340_TOP_0004.avi","1.10889","Scorpididae","Neatypus","obliquus",8,"-33.9862","114.7514","20201108",NA,NA,"65.6","Yes",NA
"2020-10_south-west_BOSS","363","20201108_1136-1340_TOP_0004.avi","1.36414","Serranidae","Caesioperca","spp",1,"-33.9862","114.7514","20201108",NA,NA,"65.6","Yes",NA
"2020-10_south-west_BOSS","363","20201108_1136-1340_TOP_0004.avi","0.75131","Serranidae","Epinephelides","armatus",1,"-33.9862","114.7514","20201108",NA,NA,"65.6","Yes",NA
"2020-10_south-west_BOSS","365","20201108_1136-1340_TOP_0002.avi","1.10666","Labridae","Suezichthys","bifurcatus",2,"-34.0237","114.7539","20201108",NA,NA,"72","Yes",NA
"2020-10_south-west_BOSS","365","20201108_1136-1340_TOP_0002.avi","1.03159","Monacanthidae","Meuschenia","scaber",2,"-34.0237","114.7539","20201108",NA,NA,"72","Yes",NA
"2020-10_south-west_BOSS","365","20201108_1136-1340_TOP_0002.avi","0.41875","Ostraciidae","Anoplocapros","lenticularis",1,"-34.0237","114.7539","20201108",NA,NA,"72","Yes",NA
"2020-10_south-west_BOSS","365","20201108_1136-1340_TOP_0002.avi","0.18018","Serranidae","Caesioperca","spp",42,"-34.0237","114.7539","20201108",NA,NA,"72","Yes",NA
"2020-10_south-west_BOSS","370","20201111_1042-1440_TOP_0003.avi","1.56212","Callanthiidae","Callanthias","australis",3,"-33.9962","114.6464","20201111",NA,NA,"141","Yes",NA
"2020-10_south-west_BOSS","372","20201111_1042-1440_TOP_0001.avi","0.30475","Monacanthidae","Nelusetta","ayraud",1,"-34.0062","114.6439","20201111",NA,NA,"134","Yes",NA
"2020-10_south-west_BOSS","372","20201111_1042-1440_TOP_0001.avi","2.23112","Neosebastidae","Neosebastes","pandus",1,"-34.0062","114.6439","20201111",NA,NA,"134","Yes",NA
"2020-10_south-west_BOSS","372","20201111_1042-1440_TOP_0001.avi","1.69948","Oplegnathidae","Oplegnathus","woodwardi",2,"-34.0062","114.6439","20201111",NA,NA,"134","Yes",NA
"2020-10_south-west_BOSS","374","20201108_1136-1340_TOP_0004.avi","2.04260","Labridae","Suezichthys","bifurcatus",3,"-33.9862","114.7464","20201108",NA,NA,"74.8","Yes",NA
"2020-10_south-west_BOSS","374","20201108_1136-1340_TOP_0004.avi","1.62551","Monacanthidae","Meuschenia","scaber",2,"-33.9862","114.7464","20201108",NA,NA,"74.8","Yes",NA
"2020-10_south-west_BOSS","374","20201108_1136-1340_TOP_0004.avi","0.87754","Serranidae","Caesioperca","spp",7,"-33.9862","114.7464","20201108",NA,NA,"74.8","Yes",NA
"2020-10_south-west_BOSS","377","20201104_1211-1516_TOP_0006.avi","1.98865","Monacanthidae","Nelusetta","ayraud",3,"-34.1387","114.7589","20201104",NA,NA,"115","Yes",NA
"2020-10_south-west_BOSS","377","20201104_1211-1516_TOP_0006.avi","0.66122","Neosebastidae","Neosebastes","bougainvillii",1,"-34.1387","114.7589","20201104",NA,NA,"115","Yes",NA
"2020-10_south-west_BOSS","377","20201104_1211-1516_TOP_0006.avi","1.93582","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.1387","114.7589","20201104",NA,NA,"115","Yes",NA
"2020-10_south-west_BOSS","378","20201111_1042-1440_TOP_0003.avi","1.97197","SUS","SUS","SUS",2,"-33.9937","114.6389","20201111",NA,NA,"142","Yes",NA
"2020-10_south-west_BOSS","4","20201108_0653-1053_TOP_0007.avi","2.19275","Labridae","Coris","auricularis",9,"-34.0912","114.7814","20201108",NA,NA,"60","Yes",NA
"2020-10_south-west_BOSS","4","20201108_0653-1053_TOP_0007.avi","1.45367","Labridae","Suezichthys","bifurcatus",4,"-34.0912","114.7814","20201108",NA,NA,"60","Yes",NA
"2020-10_south-west_BOSS","40","20201104_0737-1129_TOP_0011.avi","2.74274","Callanthiidae","Callanthias","australis",16,"-34.1037","114.7139","20201104",NA,NA,"130","Yes",NA
"2020-10_south-west_BOSS","40","20201104_0737-1129_TOP_0011.avi","1.90079","Gerreidae","Parequula","elongata",3,"-34.1037","114.7139","20201104",NA,NA,"130","Yes",NA
"2020-10_south-west_BOSS","46","20201108_0653-1053_TOP_0003.avi","0.88811","Berycidae","Centroberyx","sp1",439,"-34.0687","114.7114","20201108",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","46","20201108_0653-1053_TOP_0003.avi","1.10722","Scorpididae","Neatypus","obliquus",3,"-34.0687","114.7114","20201108",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","46","20201108_0653-1053_TOP_0003.avi","0.03670","Serranidae","Epinephelides","armatus",1,"-34.0687","114.7114","20201108",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","47","20201108_0653-1053_TOP_0002.avi","2.09153","Monacanthidae","Nelusetta","ayraud",3,"-34.0637","114.7114","20201108",NA,NA,"127","Yes",NA
"2020-10_south-west_BOSS","47","20201108_0653-1053_TOP_0002.avi","2.17551","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0637","114.7114","20201108",NA,NA,"127","Yes",NA
"2020-10_south-west_BOSS","49","20201108_0653-1053_TOP_0002.avi","2.01090","Monacanthidae","Nelusetta","ayraud",1,"-34.0612","114.7064","20201108",NA,NA,"130","Yes",NA
"2020-10_south-west_BOSS","49","20201108_0653-1053_TOP_0002.avi","2.98743","Neosebastidae","Neosebastes","bougainvillii",1,"-34.0612","114.7064","20201108",NA,NA,"130","Yes",NA
"2020-10_south-west_BOSS","49","20201108_0653-1053_TOP_0002.avi","1.42253","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0612","114.7064","20201108",NA,NA,"130","Yes",NA
"2020-10_south-west_BOSS","5","20201108_0653-1053_TOP_0007.avi","1.81737","Labridae","Coris","auricularis",1,"-34.0887","114.7764","20201108",NA,NA,"66","Yes",NA
"2020-10_south-west_BOSS","5","20201108_0653-1053_TOP_0007.avi","2.74775","Mullidae","Parupeneus","chrysopleuron",3,"-34.0887","114.7764","20201108",NA,NA,"66","Yes",NA
"2020-10_south-west_BOSS","5","20201108_0653-1053_TOP_0007.avi","0.98376","Serranidae","Caesioperca","spp",73,"-34.0887","114.7764","20201108",NA,NA,"66","Yes",NA
"2020-10_south-west_BOSS","63","20201107_1030-1330_TOP_0010.avi","2.81782","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0112","114.4739","20201107",NA,NA,"203","Yes",NA
"2020-10_south-west_BOSS","63","20201107_1030-1330_TOP_0010.avi","1.56823","SUS","SUS","SUS",6,"-34.0112","114.4739","20201107",NA,NA,"203","Yes",NA
"2020-10_south-west_BOSS","71","20201111_1042-1440_TOP_0011.avi","1.28462","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0037","114.6989","20201111",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","76","20201107_1030-1330_TOP_0008.avi","1.08052","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.0237","114.4689","20201107",NA,NA,"233","Yes",NA
"2020-10_south-west_BOSS","77","20201107_1030-1330_TOP_0011.avi","0.13680","Pinguipedidae","Parapercis","naevosa",1,"-34.0112","114.4664","20201107",NA,NA,"221","Yes",NA
"2020-10_south-west_BOSS","78","20201107_1030-1330_TOP_0009.avi","1.12835","Monacanthidae","Nelusetta","ayraud",1,"-34.0162","114.4689","20201107",NA,NA,"219","Yes",NA
"2020-10_south-west_BOSS","78","20201107_1030-1330_TOP_0009.avi","1.55989","Oplegnathidae","Oplegnathus","woodwardi",2,"-34.0162","114.4689","20201107",NA,NA,"219","Yes",NA
"2020-10_south-west_BOSS","78","20201107_1030-1330_TOP_0009.avi","1.49594","Polyprionidae","Polyprion","oxygeneios",2,"-34.0162","114.4689","20201107",NA,NA,"219","Yes",NA
"2020-10_south-west_BOSS","78","20201107_1030-1330_TOP_0009.avi","0.84529","Squalidae","Squalus","spp",1,"-34.0162","114.4689","20201107",NA,NA,"219","Yes",NA
"2020-10_south-west_BOSS","95","20201104_1211-1516_TOP_0002.avi","1.37304","Monacanthidae","Nelusetta","ayraud",2,"-34.1262","114.7339","20201104",NA,NA,"127","Yes",NA
"2020-10_south-west_BOSS","96","20201104_1211-1516_TOP_0005.avi","1.41808","Callanthiidae","Callanthias","australis",40,"-34.1362","114.7364","20201104",NA,NA,"126","Yes",NA
"2020-10_south-west_BOSS","96","20201104_1211-1516_TOP_0005.avi","0.71961","Monacanthidae","Nelusetta","ayraud",1,"-34.1362","114.7364","20201104",NA,NA,"126","Yes",NA
"2020-10_south-west_BOSS","96","20201104_1211-1516_TOP_0005.avi","1.11278","Oplegnathidae","Oplegnathus","woodwardi",1,"-34.1362","114.7364","20201104",NA,NA,"126","Yes",NA
"2020-10_south-west_BOSS","98","20201104_1211-1516_TOP_0003.avi","0.50551","Callanthiidae","Callanthias","australis",8,"-34.1337","114.7314","20201104",NA,NA,"128","Yes",NA
"2020-10_south-west_BOSS","98","20201104_1211-1516_TOP_0003.avi","2.35847","Gerreidae","Parequula","elongata",2,"-34.1337","114.7314","20201104",NA,NA,"128","Yes",NA
"2020-10_south-west_BOSS","CP11-1","20201111_1042-1440_TOP_0012.avi","2.98965","Berycidae","Centroberyx","sp1",405,"-33.9928","114.6966","20201111",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","CP11-1","20201111_1042-1440_TOP_0012.avi","1.08497","Neosebastidae","Neosebastes","nigropunctatus",1,"-33.9928","114.6966","20201111",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","CP11-1","20201111_1042-1440_TOP_0012.avi","1.21399","Oplegnathidae","Oplegnathus","woodwardi",1,"-33.9928","114.6966","20201111",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","CP11-1","20201111_1042-1440_TOP_0012.avi","1.10277","Scorpididae","Neatypus","obliquus",18,"-33.9928","114.6966","20201111",NA,NA,"125","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0014.avi","1.33355","Berycidae","Centroberyx","sp1",493,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0013.avi","0.28973","Callanthiidae","Callanthias","australis",1,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0014.avi","1.58937","Neosebastidae","Neosebastes","nigropunctatus",1,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0014.avi","1.25514","Oplegnathidae","Oplegnathus","woodwardi",1,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0013.avi","0.02113","Orectolobidae","Orectolobus","spp",1,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
"2020-10_south-west_BOSS","CP11-2","20201111_1042-1440_TOP_0014.avi","1.35969","Scorpididae","Neatypus","obliquus",2,"-33.9743","114.6928","20201111",NA,NA,"124","Yes",NA
