"campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","method","commonwealth.zone","state.zone","status"
"2020-10_south-west_BOSS","227",NA,NA,-33.9987,114.7839,"20201108","13:05:40",NA,"BOSS179",54.1,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","229",NA,NA,-33.9937,114.7864,"20201108","13:14:36",NA,"BOSS180",52.5,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","241",NA,NA,-33.9937,114.7914,"20201108","13:22:31",NA,"BOSS181",51.3,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","228",NA,NA,-34.0037,114.7939,"20201108","13:32:47",NA,"BOSS182",50.6,"Claude","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","278REDO",NA,NA,-34.1112,114.6389,"20201111","07:18:57",NA,"BOSS183",140,"Claude","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","277",NA,NA,-34.1062,114.6464,"20201111","07:30:06",NA,"BOSS184",139,"Claude","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","343",NA,NA,-34.1026,114.6407,"20201111","07:41:11",NA,"BOSS185",140,"Claude","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","276",NA,NA,-34.1012,114.6364,"20201111","07:53",NA,"BOSS186",141,"Claude","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","275",NA,NA,-34.0987,114.6464,"20201111","08:04:11",NA,"BOSS187",139,"Claude","Yes",NA,"BU5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","280",NA,NA,-34.0887,114.6739,"20201111","08:20:04",NA,"BOSS188",138,"","",NA,"BU5","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","344",NA,NA,-34.0844,114.6744,"20201111","08:29:59",NA,"BOSS189",138,"","",NA,"BU5","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","299",NA,NA,-34.0812,114.6764,"20201111","08:39:36",NA,"BOSS190",138,"","",NA,"BU5","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","298",NA,NA,-34.0762,114.6714,"20201111","08:50:46",NA,"BOSS191",136,"","",NA,"BU5","","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","352",NA,NA,-34.0362,114.5989,"20201111","09:22:42",NA,"BOSS192",140,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","323",NA,NA,-34.031,114.6001,"20201111","09:33:24",NA,"BOSS193",142,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","351",NA,NA,-34.0312,114.5964,"20201111","09:43:30",NA,"BOSS194",141,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","369",NA,NA,-34.0287,114.5914,"20201111","09:54:08",NA,"BOSS195",134,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","349",NA,NA,-34.0237,114.5964,"20201111","10:05:20",NA,"BOSS196",134,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","350",NA,NA,-34.0262,114.6039,"20201111","10:15:42",NA,"BOSS197",142,"","",NA,"BU5","","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","372",NA,NA,-34.0062,114.6439,"20201111","10:56:54",NA,"BOSS198",134,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","324",NA,NA,-33.9984,114.6406,"20201111","11:09:27",NA,"BOSS199",142,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","378",NA,NA,-33.9937,114.6389,"20201111","11:19:31",NA,"BOSS200",142,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","370",NA,NA,-33.9962,114.6464,"20201111","11:29:48",NA,"BOSS201",141,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","191",NA,NA,-33.9987,114.6714,"20201111","11:44:55",NA,"BOSS202",136,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","194",NA,NA,-33.9962,114.6639,"20201111","11:57:09",NA,"BOSS203",137,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","189",NA,NA,-33.9887,114.6639,"20201111","12:08:49",NA,"BOSS204",138,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","192",NA,NA,-33.9862,114.6689,"20201111","12:19:02",NA,"BOSS205",138,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","326",NA,NA,-34.0043,114.6893,"20201111","12:36:42",NA,"BOSS206",129,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","364",NA,NA,-34.0087,114.6889,"20201111","12:46:27",NA,"BOSS207",131,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","252",NA,NA,-34.0087,114.6939,"20201111","12:55:36",NA,"BOSS208",129,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","250",NA,NA,-34.0137,114.6939,"20201111","13:06:10",NA,"BOSS209",130,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","254",NA,NA,-34.0187,114.6964,"20201111","13:16:56",NA,"BOSS210",128,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","253",NA,NA,-34.0137,114.7039,"20201111","13:27:37",NA,"BOSS211",125,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","251",NA,NA,-34.0112,114.6989,"20201111","13:37:17",NA,"BOSS212",128,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","71",NA,NA,-34.0037,114.6989,"20201111","13:47:50",NA,"BOSS213",125,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","180",NA,NA,-33.9962,114.7039,"20201111","13:58:35",NA,"BOSS214",123,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","CP11-1",NA,NA,-33.9928,114.6966,"20201111","14:08:52",NA,"BOSS215",125,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","181",NA,NA,-33.9887,114.6989,"20201111","14:18:40",NA,"BOSS216",125,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","CP11-2",NA,NA,-33.9743,114.6928,"20201111","14:32:11",NA,"BOSS217",124,"Rachel","Yes",NA,"BU5","CON1","BOSS","Special Purpose Zone (Mining Exclusion)",NA,"Fished"
"2020-10_south-west_BOSS","J11",NA,NA,-34.1178,114.9231,"20201119","06:58:19",NA,"BOSS218",39.7,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J12",NA,NA,-34.1323,114.9285,"20201119","07:05:56",NA,"BOSS219",44.7,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J9",NA,NA,-34.1195,114.9161,"20201119","07:13:23",NA,"BOSS220",44.1,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J10",NA,NA,-34.1173,114.9187,"20201119","07:20:50",NA,"BOSS221",38.7,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J1",NA,NA,-34.1286,114.9309,"20201119","07:29:32",NA,"BOSS222",44.3,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J2",NA,NA,-34.1253,114.9288,"20201119","07:37:40",NA,"BOSS223",44.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J3",NA,NA,-34.1269,114.9259,"20201119","07:44:54",NA,"BOSS224",44.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J4",NA,NA,-34.1226,114.9203,"20201119","07:52:40",NA,"BOSS225",42.9,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J8",NA,NA,-34.1294,114.9118,"20201119","08:03:44",NA,"BOSS226",43.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J6",NA,NA,-34.1328,114.9124,"20201119","08:11:29",NA,"BOSS227",37.1,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J5",NA,NA,-34.1315,114.9158,"20201119","08:19:57",NA,"BOSS228",42.7,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J7",NA,NA,-34.1348,114.9102,"20201119","08:27:10",NA,"BOSS229",43.3,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J17",NA,NA,-34.1321,114.9208,"20201119","08:41:02",NA,"BOSS230",40.6,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J14",NA,NA,-34.1284,114.9255,"20201119","08:48:29",NA,"BOSS231",41.7,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J16",NA,NA,-34.1262,114.9065,"20201119","08:56:44",NA,"BOSS232",41.2,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J15",NA,NA,-34.125,114.9103,"20201119","09:03:36",NA,"BOSS233",40.8,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J13",NA,NA,-34.1285,114.9305,"20201119","09:11:19",NA,"BOSS234",42.3,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J18",NA,NA,-34.1287,114.9241,"20201119","09:18:36",NA,"BOSS235",41.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J24",NA,NA,-34.1187,114.8264,"20201119","09:28:14",NA,"BOSS236",42.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J26",NA,NA,-34.1209,114.8289,"20201119","09:35:38",NA,"BOSS237",42.6,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J25",NA,NA,-34.1168,114.8284,"20201119","09:43:40",NA,"BOSS238",43,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J32",NA,NA,-34.1301,114.8611,"20201119","09:54:43",NA,"BOSS239",42.9,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J30",NA,NA,-34.1121,114.8595,"20201119","10:01:46",NA,"BOSS240",42.5,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J28",NA,NA,-34.1129,114.8521,"20201119","10:09:12",NA,"BOSS241",42.9,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J29",NA,NA,-34.1111,114.8556,"20201119","10:16:30",NA,"BOSS242",43.8,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J31",NA,NA,-34.116,114.8607,"20201119","10:24:15",NA,"BOSS243",43.4,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J27",NA,NA,-34.1218,114.8329,"20201119","10:31:14",NA,"BOSS244",43.5,"Charlotte","Yes",NA,"5.5","CON1","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J19",NA,NA,-34.1225,114.9278,"20201119","11:11:13",NA,"BOSS245",45.9,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J21",NA,NA,-34.1282,114.8174,"20201119","11:18:42",NA,"BOSS246",48.2,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J22",NA,NA,-34.1263,114.8196,"20201119","11:26:32",NA,"BOSS247",49.6,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J34",NA,NA,-34.1313,114.8661,"20201119","11:34:05",NA,"BOSS248",49.6,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J36",NA,NA,-34.1305,114.8783,"20201119","11:41:09",NA,"BOSS249",49.3,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J35",NA,NA,-34.1348,114.8693,"20201119","11:49:38",NA,"BOSS250",52,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J33",NA,NA,-34.1331,114.8627,"20201119","11:57:39",NA,"BOSS251",51.3,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J38",NA,NA,-34.1279,114.8839,"20201119","12:04:47",NA,"BOSS252",51,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J37",NA,NA,-34.1264,114.8789,"20201119","12:12:46",NA,"BOSS253",49.3,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","J20",NA,NA,-34.1302,114.8202,"20201119","12:23:27",NA,"BOSS254",48,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","122",NA,NA,-34.1162,114.8264,"20201119","12:31:15",NA,"BOSS255",49.4,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","125",NA,NA,-34.1087,114.8264,"20201119","12:40:33",NA,"BOSS256",48.3,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","123",NA,NA,-34.1062,114.8189,"20201119","12:49:26",NA,"BOSS257",49.1,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","126",NA,NA,-34.1137,114.8189,"20201119","12:58:23",NA,"BOSS258",48.8,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","293",NA,NA,-34.0887,114.7589,"20201119","13:22:25",NA,"BOSS259",95.2,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","330",NA,NA,-34.0883,114.7545,"20201119","13:31:34",NA,"BOSS260",116,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","C04",NA,NA,-34.0876,114.7493,"20201119","13:41:55",NA,"BOSS261",110,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","291",NA,NA,-34.0837,114.7489,"20201119","13:51:37",NA,"BOSS262",108,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2020-10_south-west_BOSS","294",NA,NA,-34.0837,114.7539,"20201119","14:00:52",NA,"BOSS263",102,"","",NA,"5.5","CON1 - only TOP","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","148",NA,NA,-34.0518,114.925,"20210308","07:36:19","West Coast","BOSS1",46.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","2",NA,NA,-34.0604,114.924,"20210308","07:48:50","West Coast","BOSS2",47.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","99",NA,NA,-34.0555,114.916,"20210308","08:00:44","West Coast","BOSS3",47.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","127",NA,NA,-34.0545,114.91,"20210308","08:10:54","West Coast","BOSS4",44,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","43",NA,NA,-34.0521,114.909,"20210308","08:19:45","West Coast","BOSS5",45.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","110",NA,NA,-34.0505,114.907,"20210308","08:29:42","West Coast","BOSS6",45,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","139",NA,NA,-34.0616,114.898,"20210308","08:42:53","West Coast","BOSS7",44,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","133",NA,NA,-34.075,114.911,"20210308","08:57:52","West Coast","BOSS8",44,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","52",NA,NA,-34.0826,114.915,"20210308","09:08:49","West Coast","BOSS9",46.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","91",NA,NA,-34.0807,114.928,"20210308","09:21:33","West Coast","BOSS10",44.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","47",NA,NA,-34.0832,114.926,"20210308","09:32:14","West Coast","BOSS11",45.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","16",NA,NA,-34.0848,114.924,"20210308","09:42:04","West Coast","BOSS12",44.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","38",NA,NA,-34.0904,114.917,"20210308","09:54:17","West Coast","BOSS13",45.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","71",NA,NA,-34.0923,114.908,"20210308","10:05:26","West Coast","BOSS14",43.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","14",NA,NA,-34.0979,114.913,"20210308","10:15:13","West Coast","BOSS15",43.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","150",NA,NA,-34.1,114.917,"20210308","10:25:02","West Coast","BOSS16",44.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","92",NA,NA,-34.101,114.918,"20210308","10:32:55","West Coast","BOSS17",44.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","28",NA,NA,-34.0995,114.923,"20210308","10:41:55","West Coast","BOSS18",47,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","124",NA,NA,-34.1003,114.929,"20210308","10:51:39","West Coast","BOSS19",45,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","53",NA,NA,-34.1047,114.92,"20210308","11:03:15","West Coast","BOSS20",45.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","6",NA,NA,-34.1073,114.918,"20210308","11:15:50","West Coast","BOSS21",44.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","149",NA,NA,-34.1135,114.931,"20210308","11:27:50","West Coast","BOSS22",45.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","32",NA,NA,-34.1125,114.921,"20210308","11:39:04","West Coast","BOSS23",45.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","116",NA,NA,-34.1138,114.919,"20210308","11:47:32","West Coast","BOSS24",45.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","69",NA,NA,-34.1187,114.911,"20210308","11:58:09","West Coast","BOSS25",43.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","138",NA,NA,-34.119,114.912,"20210308","12:06:14","West Coast","BOSS26",41.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","76",NA,NA,-34.1217,114.916,"20210308","12:16:18","West Coast","BOSS27",43.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","144",NA,NA,-34.1221,114.92,"20210308","12:25:27","West Coast","BOSS28",43.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","5",NA,NA,-34.125,114.93,"20210308","12:36:29","West Coast","BOSS29",45.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","107",NA,NA,-34.1347,114.94,"20210308","12:49:09","West Coast","BOSS30",44.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","37",NA,NA,-34.1303,114.931,"20210308","13:01:59","West Coast","BOSS31",46.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","102",NA,NA,-34.1305,114.926,"20210308","13:10:46","West Coast","BOSS32",35.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","57",NA,NA,-34.1341,114.924,"20210308","13:19:57","West Coast","BOSS33",44.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","24",NA,NA,-34.1347,114.923,"20210308","13:28:10","West Coast","BOSS34",39.9,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","70",NA,NA,-34.1321,114.922,"20210308","13:36:49","West Coast","BOSS35",38.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","62",NA,NA,-34.1281,114.919,"20210308","13:46:11","West Coast","BOSS36",40.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","104",NA,NA,-34.1255,114.918,"20210308","13:54:56","West Coast","BOSS37",41.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","30",NA,NA,-34.1256,114.915,"20210308","14:03:59","West Coast","BOSS38",41.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","95",NA,NA,-34.1229,114.91,"20210308","14:13:32","West Coast","BOSS39",41.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","106",NA,NA,-34.1313,114.875,"20210308","14:31:45","West Coast","BOSS40",43.9,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","39",NA,NA,-34.1301,114.877,"20210308","14:42:20","West Coast","BOSS41",42.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","140",NA,NA,-34.1163,114.882,"20210308","14:54:08","West Coast","BOSS42",42.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","10",NA,NA,-34.1084,114.886,"20210308","15:04:55","West Coast","BOSS43",41.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","147",NA,NA,-34.0908,114.895,"20210308","15:18:53","West Coast","BOSS44",43.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","23",NA,NA,-34.0829,114.899,"20210308","15:29:52","West Coast","BOSS45",43.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","Old Point",NA,NA,-34.050194,114.869122,"20210309","07:36:34","West Coast","BOSS46",42.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","41",NA,NA,-34.0596,114.877,"20210309","07:50:33","West Coast","BOSS47",41.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","33",NA,NA,-34.0742,114.871,"20210309","08:07:39","West Coast","BOSS48",46.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","86",NA,NA,-34.0774,114.865,"20210309","08:18:23","West Coast","BOSS49",41.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
