"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2021-05_PtCloates_BRUVS.14","2021-05_PtCloates_BRUVS",14,"Rhinobatidae","Rhinobatos","sainsburyi",585.6477,2109.52844,-22.7413,113.4991,20210519,08:48:00,"Point Cloates","Fished","outNP.2",179,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.14","2021-05_PtCloates_BRUVS",14,"Sparidae","Chrysophrys","auratus",435.67136,2289.49141,-22.7413,113.4991,20210519,08:48:00,"Point Cloates","Fished","outNP.2",179,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.14","2021-05_PtCloates_BRUVS",14,"Sparidae","Chrysophrys","auratus",436.42536,1367.61962,-22.7413,113.4991,20210519,08:48:00,"Point Cloates","Fished","outNP.2",179,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.14","2021-05_PtCloates_BRUVS",14,"Sparidae","Chrysophrys","auratus",378.29088,1846.02263,-22.7413,113.4991,20210519,08:48:00,"Point Cloates","Fished","outNP.2",179,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.14","2021-05_PtCloates_BRUVS",14,"Triakidae","Hemitriakis","falcata",613.72316,1029.85643,-22.7413,113.4991,20210519,08:48:00,"Point Cloates","Fished","outNP.2",179,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Carangidae","Carangoides","chrysophrys",441.45969,3218.82544,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Carangidae","Carangoides","chrysophrys",451.14785,2116.55034,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Carangidae","Carangoides","chrysophrys",439.66635,4069.99065,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Carangidae","Carangoides","chrysophrys",477.94292,2173.98331,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Carcharhinidae","Hemitriakis","spp",750.65389,4943.34804,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Echeneidae","Echeneis","naucrates",102.48211,2125.65386,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Labridae","Bodianus","solatus",280.491,3342.92494,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Labridae","Choerodon","zamboangae",314.53452,3604.56062,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Gymnocranius","grandoculis",366.28668,1716.74403,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Gymnocranius","grandoculis",339.23729,1641.22539,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Gymnocranius","grandoculis",256.64952,1836.69236,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Gymnocranius","grandoculis",308.53695,2183.20062,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Gymnocranius","grandoculis",343.49245,2233.08687,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Lethrinus","miniatus",418.4172,1619.3581,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Lethrinus","miniatus",464.64651,1376.76737,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Lethrinus","miniatus",381.9903,1328.93323,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Lethrinus","miniatus",473.77806,1573.8767,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lethrinidae","Lethrinus","miniatus",416.54291,1285.73738,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Aprion","virescens",793.81127,4486.728,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Lutjanus","sebae",548.11669,1460.4967,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Lutjanus","sebae",508.1817,1607.75306,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",323.31234,2011.49234,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",327.50214,1736.71359,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",362.77989,1346.4169,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",332.62073,1656.40587,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",511.02868,2124.50607,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",343.33918,2797.66854,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",335.09926,3505.78997,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",516.42248,2815.48876,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",327.77567,1877.48013,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",353.88264,1948.07846,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",343.32716,3077.91707,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",322.1754,2381.14848,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",328.05412,2016.55988,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",375.82231,3401.66872,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",348.97099,3333.3653,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",310.06136,2445.78372,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",316.04655,2356.766,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",341.96398,2150.23635,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.15","2021-05_PtCloates_BRUVS",15,"Lutjanidae","Pristipomoides","filamentosus",330.94844,3850.19842,-22.7461,113.5138,20210518,12:40:00,"Point Cloates","Fished","outNP.3",130,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Cirrhitidae","Cyprinocirrhites","polyactis",61.4039,905.16491,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Cirrhitidae","Cyprinocirrhites","polyactis",58.5989,921.55233,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Labridae","Bodianus","izuensis",103.30558,937.64321,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Labridae","Choerodon","zamboangae",269.16761,2549.5961,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lethrinidae","Gymnocranius","sp1",51.09923,1356.25172,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lethrinidae","Gymnocranius","sp1",129.68218,2043.33845,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lethrinidae","Lethrinus","miniatus",474.01728,1172.38569,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lethrinidae","Lethrinus","miniatus",420.69216,1391.87955,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lutjanidae","Pristipomoides","sp1",94.92891,2814.99297,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lutjanidae","Pristipomoides","sp1",117.32013,2692.39316,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Lutjanidae","Pristipomoides","sp1",120.79016,3419.45345,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Nemipteridae","Pentapodus","nagasakiensis",37.02607,856.4639,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Nemipteridae","Pentapodus","spp",118.05943,1315.85924,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Pinguipedidae","Parapercis","nebulosa",94.049,1970.09014,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Pinguipedidae","Parapercis","nebulosa",107.43167,2107.99218,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.17","2021-05_PtCloates_BRUVS",17,"Serranidae","Epinephelus","areolatus",270.96459,2079.2098,-22.7757,113.5195,20210518,12:28:00,"Point Cloates","Fished","outNP.5",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Carcharhinidae","Carcharhinus","plumbeus",943.88638,1592.94603,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",154.64336,1947.62563,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",178.43678,1390.02935,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",159.41279,1396.33019,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",163.40143,1296.6852,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",171.90347,715.44251,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",146.59725,1313.63033,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",186.61483,1622.41088,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",158.2845,1816.75746,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",168.65569,2741.21131,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",173.8957,1423.72234,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",148.37434,1776.32291,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",154.9848,2568.64064,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",159.01519,1362.74267,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",151.61688,1356.22852,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",167.51929,2375.31277,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",143.94648,1205.91808,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",145.2488,1178.5282,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Sparidae","Dentex","spp",158.58285,1336.77252,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.18","2021-05_PtCloates_BRUVS",18,"Tetraodontidae","Lagocephalus","lunaris",548.12504,1029.83048,-22.7311,113.4913,20210519,08:40:00,"Point Cloates","Fished","outNP.6",204,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Carangidae","Carangoides","chrysophrys",472.2091,3849.1692,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Labridae","Bodianus","solatus",291.85766,2017.74707,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Labridae","Bodianus","solatus",241.21393,1737.33592,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Gymnocranius","sp1",260.58343,1900.30918,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Gymnocranius","sp1",276.93865,1783.49543,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Lethrinus","miniatus",443.63773,2094.07988,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Lethrinus","miniatus",380.52236,1611.17793,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Lethrinus","miniatus",466.6592,1300.68054,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lethrinidae","Lethrinus","miniatus",475.72515,1311.89618,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Lutjanus","sebae",737.81248,3094.91085,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",229.53812,1013.19381,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",228.33794,2370.85149,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",191.30374,2572.76275,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",240.55236,1526.75311,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",234.96225,2469.37153,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",243.22723,2912.70634,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.2","2021-05_PtCloates_BRUVS",2,"Lutjanidae","Pristipomoides","sp1",230.87249,1848.60496,-22.7108,113.5386,20210518,14:46:00,"Point Cloates","No-take","inNP.2",104,"Charlotte Aston","Yes","Yes"
