"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date.time","location","status","depth","successful.count","successful.length","id"
"12","Pomacentridae","Amblypomacentrus","breviceps",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"12","Priacanthidae","Priacanthus","hamrur",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"12","Serranidae","Cephalopholis","sonnerati",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"12","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"12","Serranidae","Epinephelus","multinotatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"12","Serranidae","Pseudanthias","georgei",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7137,113.5364,2021-05-20 02:49:29,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.12"
"13","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Lutjanidae","Lutjanus","sebae",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Pinguipedidae","Parapercis","nebulosa",NA,1808.95705,1,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Pomacentridae","Amblypomacentrus","breviceps",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Priacanthidae","Priacanthus","hamrur",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Serranidae","Cephalopholis","sonnerati",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Serranidae","Epinephelus","multinotatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"13","Serranidae","Pseudanthias","georgei",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5389,2021-05-20 03:16:00,"Point Cloates","No-take",107,"Yes","Yes","2021-05_PtCloates_BOSS.13"
"15","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Lutjanidae","Lutjanus","sebae",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Pomacentridae","Amblypomacentrus","breviceps",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Priacanthidae","Priacanthus","hamrur",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Serranidae","Cephalopholis","sonnerati",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Serranidae","Epinephelus","multinotatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"15","Serranidae","Pseudanthias","georgei",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.7037,113.5188,2021-05-20 03:33:03,"Point Cloates","No-take",168,"Yes","Yes","2021-05_PtCloates_BOSS.15"
"18","Apogonidae","Ostorhinchus","aureus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Balistidae","Sufflamen","fraenatum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Balistidae","Xanthichthys","lineopunctatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Caesionidae","Pterocaesio","chrysozona",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carangidae","Carangoides","chrysophrys",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carangidae","Carangoides","gymnostethus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carangidae","Gnathanodon","speciosus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carcharhinidae","Carcharhinus","albimarginatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Chaetodontidae","Heniochus","acuminatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Chaetodontidae","Heniochus","diphreutes",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Cirrhitidae","Cyprinocirrhites","polyactis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Holocentridae","Sargocentron","rubrum",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lethrinidae","Lethrinus","rubrioperculatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lutjanidae","Aphareus","rutilans",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lutjanidae","Lutjanus","lemniscatus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Lutjanidae","Lutjanus","sebae",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Microdesmidae","Ptereleotris","heteroptera",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Mullidae","Parupeneus","cyclostomus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
"18","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_PtCloates_BOSS",-22.6838,113.5489,2021-05-20 05:14:58,"Point Cloates","No-take",102,"Yes","Yes","2021-05_PtCloates_BOSS.18"
