"campaignid","sample","family","genus","species","length","number","range"
"2021-05_Abrolhos_BOSS","npz6.34","Carangidae","Seriola","hippos",928.41701,1,3948.33871
"2021-05_Abrolhos_BOSS","npz6.34","Carangidae","Seriola","hippos",818.02138,1,1942.70728
"2021-05_Abrolhos_BOSS","npz6.34","Cirrhitidae","Paracirrhites","forsteri",69.48064,1,1950.19525
"2021-05_Abrolhos_BOSS","npz6.34","Scaridae","Scarus","sp3",399.70163,1,3178.85811
"2021-05_Abrolhos_BOSS","npz6.34","Labridae","Anampses","geographicus",271.36238,1,3653.93751
"2021-05_Abrolhos_BOSS","npz6.34","Scaridae","Scarus","sp3",304.24659,1,4079.58365
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",260.70477,1,2327.62626
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",207.82753,1,2702.57255
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",242.08634,1,1709.50603
"2021-05_Abrolhos_BOSS","npz6.34","Labridae","Suezichthys","cyanolaemus",54.1356,1,1173.65855
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",297.74785,1,2810.854
"2021-05_Abrolhos_BOSS","npz6.34","Labridae","Suezichthys","cyanolaemus",58.72973,1,1215.06727
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",236.3051,1,2976.04555
"2021-05_Abrolhos_BOSS","npz6.34","Mullidae","Parupeneus","spilurus",251.41532,1,2064.08368
"2021-05_Abrolhos_BOSS","npz6.34","Serranidae","Plectropomus","spp",413.10967,1,2882.64662
"2021-05_Abrolhos_BOSS","npz6.34","Lethrinidae","Lethrinus","miniatus",390.67376,1,2296.66635
"2021-05_Abrolhos_BOSS","npz6.19","Pomacentridae","Chromis","spp",88.93135,1,1881.97947
"2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",121.75393,1,1467.84441
"2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",146.03247,1,2216.79051
"2021-05_Abrolhos_BOSS","npz6.19","Nemipteridae","Pentapodus","nagasakiensis",168.50155,1,1114.34212
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",270.67114,1,1549.20394
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",289.43708,1,2291.24893
"2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",65.71823,1,1384.93698
"2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",58.40717,1,1157.10252
"2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",71.61457,1,1142.9386
"2021-05_Abrolhos_BOSS","npz6.19","Chaetodontidae","Chaetodon","assarius",60.51051,1,1106.60025
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",221.16106,1,2343.90561
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",120.07866,1,1495.82179
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",104.61518,1,1677.35807
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Choerodon","rubescens",161.37269,1,2218.67265
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.66475,1,1287.17413
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",145.6669,1,2571.69643
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",119.97059,1,1454.66301
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",198.59989,1,1229.332
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.03176,1,2140.35922
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",101.0698,1,3135.25403
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",92.38012,1,2830.5942
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.29177,1,3062.52373
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.33529,1,1243.8971
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.39587,1,1723.05985
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",110.99641,1,2696.24184
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",126.39821,1,3035.70322
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",105.24583,1,2293.49035
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",114.45418,1,1800.98485
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",123.32276,1,1986.71056
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",103.62229,1,1683.93785
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",112.96791,1,2367.43779
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",132.45466,1,2050.4336
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",133.76972,1,1818.89908
"2021-05_Abrolhos_BOSS","npz6.19","Mullidae","Parupeneus","spilurus",93.51116,1,1937.49701
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",108.38192,1,2604.89459
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",109.7713,1,2311.65714
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",115.01674,1,1910.60215
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Coris","auricularis",140.16439,1,2389.23517
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",90.74074,1,1600.58018
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",94.88888,1,1428.62595
"2021-05_Abrolhos_BOSS","npz6.19","Labridae","Austrolabrus","maculatus",68.51974,1,1539.13071
"2021-05_Abrolhos_BOSS","npz6.36","Tetraodontidae","Unknown","spp",210.74654,1,1543.46934
"2021-05_Abrolhos_BOSS","npz6.36","Tetraodontidae","Unknown","spp",154.28778,1,1917.38623
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",287.73088,1,2590.96005
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",130.7371,1,1581.34553
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",156.68452,1,1837.06364
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",131.44094,1,1490.32339
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",130.70521,1,1601.58358
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",165.72405,1,1772.50343
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",116.855,1,1731.63071
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",196.57453,1,1706.28909
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",131.44424,1,1825.88961
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",123.77835,1,1472.63736
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",143.33038,1,2138.85477
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Coris","auricularis",150.05642,1,1403.58198
"2021-05_Abrolhos_BOSS","npz6.5","Nemipteridae","Pentapodus","nagasakiensis",163.58892,1,1639.32339
"2021-05_Abrolhos_BOSS","npz6.5","Nemipteridae","Pentapodus","nagasakiensis",138.6766,1,976.78867
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Suezichthys","cyanolaemus",83.94285,1,1738.20552
"2021-05_Abrolhos_BOSS","npz6.5","Labridae","Suezichthys","cyanolaemus",64.48862,1,1736.61003
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Suezichthys","cyanolaemus",118.84847,1,1829.64364
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Coris","auricularis",121.73488,1,2351.97017
"2021-05_Abrolhos_BOSS","npz6.37","Labridae","Coris","auricularis",198.94935,1,2308.97633
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",44.64308,1,1134.34925
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",32.27449,1,1242.18984
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",38.83601,1,1257.03551
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",58.57332,1,1401.60557
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",38.07679,1,1434.35147
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",65.72004,1,1531.69072
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",57.4651,1,1197.80532
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",51.9269,1,1270.73985
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",40.51974,1,1310.53126
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",72.96856,1,1731.23104
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",35.51538,1,874.79832
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",45.17949,1,1412.11701
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",68.34188,1,1151.08677
"2021-05_Abrolhos_BOSS","npz6.14","Pomacentridae","Chromis","spp",31.72191,1,1010.87511
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",157.71081,1,3321.17981
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",131.19017,1,2289.48805
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",71.12279,1,1357.52521
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",52.72495,1,852.58589
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",69.25099,1,1376.95523
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",153.51602,1,2745.33016
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",119.48023,1,1114.30553
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",164.79825,1,2511.31993
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",173.17608,1,1715.97925
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",66.52407,1,1237.9935
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",142.78533,1,1896.60911
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",83.96483,1,1520.60819
"2021-05_Abrolhos_BOSS","npz6.14","Labridae","Coris","auricularis",61.38331,1,874.28407
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",261.56304,1,3200.71034
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",304.42603,1,3749.51349
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",344.50069,1,3934.27464
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",289.11549,1,2388.32729
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",360.90163,1,3371.91225
"2021-05_Abrolhos_BOSS","npz6.14","Lethrinidae","Lethrinus","miniatus",334.87237,1,2099.1376
