sample,Acanthuridae Naso tuberosus,Aracanidae Anoplocapros lenticularis,Berycidae Centroberyx gerrardi,Berycidae Centroberyx sp1,Callanthiidae Callanthias australis,Carangidae Carangoides sp1,Carangidae Carangoides sp10,Carangidae Pseudocaranx spp,Carangidae Seriola hippos,Carangidae Seriola lalandi,Carangidae Unknown sp10,Chaetodontidae Chelmonops curiosus,Cheilodactylidae Dactylophora nigricans,Cheilodactylidae Nemadactylus valenciennesi,Dasyatidae Bathytoshia brevicaudata,Diodontidae Diodon nicthemerus,Enoplosidae Enoplosus armatus,Gerreidae Parequula elongata,Gerreidae Parequula melbournensis,Glaucosomatidae Glaucosoma hebraicum,Kyphosidae Girella tephraeops,Labridae Achoerodus gouldii,Labridae Austrolabrus maculatus,Labridae Bodianus frenchii,Labridae Bodianus vulpinus,Labridae Choerodon rubescens,Labridae Coris auricularis,Labridae Dotalabrus aurantiacus,Labridae Eupetrichthys angustipes,Labridae Notolabrus parilus,Labridae Ophthalmolepis lineolatus,Labridae Pseudolabrus biserialis,Labridae Suezichthys bifurcatus,Labridae Unknown spp,Monacanthidae Acanthaluteres vittiger,Monacanthidae Meuschenia flavolineata,Monacanthidae Meuschenia freycineti,Monacanthidae Meuschenia galii,Monacanthidae Meuschenia hippocrepis,Monacanthidae Meuschenia scaber,Monacanthidae Meuschenia venusta,Monacanthidae Nelusetta ayraud,Monacanthidae Unknown spp,Monocentridae Cleidopus gloriamaris,Mullidae Parupeneus chrysopleuron,Mullidae Upeneichthys vlamingii,Neosebastidae Neosebastes bougainvillii,Neosebastidae Neosebastes nigropunctatus,Neosebastidae Neosebastes pandus,Neosebastidae Neosebastes sp1,Odacidae Olisthops cyanomelas,Odacidae Siphonognathus spp,Odontaspididae Carcharias taurus,Oplegnathidae Oplegnathus woodwardi,Orectolobidae Orectolobus spp,Ostraciidae Aracana aurita,Parascylliidae Parascyllium variolatum,Pempheridae Parapriacanthus elongatus,Pempherididae Pempheris klunzingeri,Pentacerotidae Pentaceropsis recurvirostris,Pinguipedidae Parapercis naevosa,Pinguipedidae Parapercis ramsayi,Pinguipedidae Unknown spp,Platycephalidae Platycephalus spp,Plesiopidae Trachinops noarlungae,Polyprionidae Polyprion oxygeneios,Pomacentridae Chromis klunzingeri,Pomacentridae Chromis westaustralis,Pomacentridae Parma bicolor,Scorpididae Neatypus obliquus,Scorpididae Scorpis aequipinnis,Scorpididae Scorpis georgiana,Scorpididae Tilodon sexfasciatus,Serranidae Caesioperca spp,Serranidae Epinephelides armatus,Sparidae Chrysophrys auratus,Squalidae Squalus spp,SUS SUS sus,Urolophidae Trygonoptera mucosa,Aplodactylidae Aplodactylus westralis,Aracanidae Anoplocapros amygdaloides,Aracanidae Caprichthys gymnura,Aulopidae Latropiscis purpurissatus,Batrachoididae Batrachomoeus rubricephalus,Berycidae Unknown sp1,Callanthiidae Callanthias allporti,Carangidae Trachurus novaezelandiae,Carcharhinidae Carcharhinus brevipinna,Carcharhinidae Carcharhinus limbatus,Carcharhinidae Carcharhinus plumbeus,Carcharhinidae Carcharhinus spp,Carcharhinidae Unknown spp,Clupeidae Hyperlophus vittatus,Dinolestidae Dinolestes lewini,Gerraidae Parequula elongata,Gobiesocidae Aspasmogaster occidentalis,Gobiesocidae Unknown spp,Haemulidae Plectorhinchus flavomaculatus,Heterodontidae Heterodontus portusjacksoni,Holocentridae Unknown spp,Kyphosidae Kyphosus sydneyanus,Labridae Halichoeres brownfieldi,Labridae Heteroscarus acroptilus,Labridae Labroides dimidiatus,Labridae Pictilabrus laticlavius,Labridae Suezichthys cyanolaemus,Lethrinidae Gymnocranius grandoculis,Monacanthidae Acanthaluteres brownii,Monacanthidae Brachaluteres jacksonianus,Monacanthidae Eubalichthys bucephalus,Monacanthidae Eubalichthys mosaicus,Monacanthidae Meuschenia australis,Monacanthidae Scobinichthys granulatus,Moridae Pseudophycis barbata,Muraenidae Gymnothorax prasinus,Muraenidae Gymnothorax woodwardi,Myliobatidae Myliobatis tenuicaudatus,Nemipteridae Pentapodus vitta,Odacidae Siphonognathus caninis,Odacidae Siphonognathus sp1,Paralichthyidae Pseudorhombus sp10,Parascylliidae Parascyllium ferrugineum,Pentacerotidae Parazanclistius hutchinsi,Pinguipedidae Parapercis haackei,Pinguipedidae Parapercis spp,Platycephalidae Leviprora spp,Plesiopidae Paraplesiops meleagris,Pomacentridae Parma occidentalis,Pristiophoridae Pristiophorus cirratus,Rhinobatidae Aptychotrema vincentiana,Rhinobatidae Trygonorrhina dumerilii,Scombridae Sarda orientalis,Scombridae Unknown spp,Scorpaenidae Scorpaena sumptuosa,Scyliorhinidae Asymbolus occiduus,Scyliorhinidae Aulohalaelurus labiosus,Serranidae Hypoplectrodes nigroruber,Serranidae Hyporthodus octofasciatus,Serranidae Othos dentex,Sillaginidae Sillaginodes punctatus,Sillaginidae Sillago spp,Sphyraenidae Sphyraena novaehollandiae,Sphyraenidae Sphyraena spp,Sphyrnidae Sphyrna spp,Sphyrnidae Sphyrna zygaena,Tetraodontidae Omegophora armilla,Triakidae Furgaleus macki,Triakidae Galeorhinus galeus,Triakidae Mustelus antarcticus,Triglidae Chelidonichthys kumu,Triglidae Pterygotrigla polyommata,Urolophidae Trygonoptera ovalis,Urolophidae Urolophus circularis,,method,unique_id,campaignid,latitude,longitude,status,depth,broad.ascidians,broad.bryozoa,rock,broad.crinoids,broad.hydroids,broad.invertebrate.complex,macroalgae,broad.octocoral.black,reef,seagrasses,broad.sponges,broad.stony.corals,broad.total.points.annotated,broad.true.anemones,sand,fov.facing.up,fov.limited,fov.open,mean.relief,sd.relief,z,slope,aspect,tpi,tri,roughness,detrended,lineartrend,inverts
329,0,0,0,255,79,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_329,2020-10_south-west_BOSS,-34.0648,114.7266,No-take,118,0,0,0,0,1,24,0,0,0.610169492,0,11,0,59,0,0.389830508,0,5,75,2.050847458,0.705244609,-117.6517105,0.475831726,245.7332107,-0.19767952,1.489040375,4.938926697,-3.624951601,-114.0267563,0.610169492
331,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_331,2020-10_south-west_BOSS,-34.0984,114.7501,No-take,111,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,80,1,0,-111.1803055,0.821842949,249.9546069,-0.289061546,2.631594658,8.711685181,-2.752476454,-108.4278259,0
333,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_333,2020-10_south-west_BOSS,-34.113,114.7251,No-take,125,0,0,0.025,0,1,3,0,0,0.1,0,2,0,80,0,0.9,0,0,80,1.416666667,0.618682763,-128.6132507,0.35156009,267.3157756,0.139949799,1.068881989,3.076431274,18.16596794,-146.7792206,0.075
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_334,2020-10_south-west_BOSS,-34.0616,114.7754,No-take,63,0,0,0,0,0,3,0,1,0.064935065,0,1,0,77,0,0.935064935,0,0,80,0.984126984,0.581767704,-60.68343353,0.298249155,262.874829,0.498035908,1.077318668,3.050102234,-5.820830345,-54.86260223,0.064935065
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_335,2020-10_south-west_BOSS,-34.0669,114.794,No-take,54.9,0,1,0.367647059,0,0,0,0.338235294,0,0.838235294,0,8,0,68,0,0.161764706,0,0,80,2.079365079,0.747071429,-54.80598831,0.334559793,259.4170296,-0.13766861,1.179637909,3.84450531,-15.37580776,-39.4301796,0.132352941
356,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_356,2020-10_south-west_BOSS,-34.0696,114.9185,No-take,47.2,0,0,0.243589744,0,0,0,0.038461538,0,0.756410256,0.025641026,35,0,78,0,0.243589744,0,0,80,2.31147541,0.866813775,-46.17756653,0.122929424,294.636948,-0.152433872,0.442229748,1.383255005,-12.7978735,-33.37969208,0.448717949
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_377,2020-10_south-west_BOSS,-34.1387,114.7589,No-take,115,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1,0,0,80,1,0,-112.9403458,0.596483794,263.4625057,0.042498589,1.822245598,5.421859741,11.92663574,-124.8669815,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_4,2020-10_south-west_BOSS,-34.0912,114.7814,No-take,60,0,0,0.486486486,0,0,0,0.067567568,0,0.756756757,0,15,0,74,0,0.243243243,0,0,80,1.936507937,0.592235129,-62.81216049,0.324031242,284.3633039,-0.00082922,1.068526745,3.096935272,1.063365698,-63.87552643,0.202702703
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_5,2020-10_south-west_BOSS,-34.0887,114.7764,No-take,66,0,0,0.166666667,0,0,2,0.013888889,0,0.291666667,0,6,0,72,0,0.708333333,0,0,80,1.492063492,0.877551871,-66.5428009,0.568671038,264.267566,-0.299201965,1.871757507,5.349105835,1.511016846,-68.05381775,0.111111111
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_58,2020-10_south-west_BOSS,-34.1362,114.7739,No-take,94.3,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,80,1.050847458,0.221571878,-93.1516037,0.85469136,251.4672662,-0.353256226,2.789995193,9.316383362,11.98061562,-105.1322174,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_59,2020-10_south-west_BOSS,-34.1412,114.7664,No-take,110,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1,0,0,80,1,0,-105.4734421,0.883280551,267.0485312,-0.386017799,2.693644524,7.757141113,12.17559338,-117.6490326,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_62,2020-10_south-west_BOSS,-34.1337,114.7664,No-take,108,0,0,0,0,0,1,0,0,0.013333333,0,0,0,75,0,0.986666667,0,0,80,1,0.181071492,-102.7712097,0.945623544,251.1192679,-0.367918015,3.076255798,9.922943115,9.678037643,-112.4492493,0.013333333
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_95,2020-10_south-west_BOSS,-34.1262,114.7339,No-take,127,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,80,0.02,0.141421356,-125.3127213,0.386516721,250.7333611,-0.254293442,1.240467072,4.508613586,19.37561226,-144.6883392,0
96,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_96,2020-10_south-west_BOSS,-34.1362,114.7364,No-take,126,0,0,0,0,0,1,0,0,0.012987013,0,0,0,77,0,0.987012987,0,0,80,0.368421053,0.586502312,-125.7402344,0.330807346,252.7630707,0.183994293,1.05538559,3.71408844,22.33633232,-148.0765686,0.012987013
98,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_98,2020-10_south-west_BOSS,-34.1337,114.7314,No-take,128,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,80,0.603773585,0.493793115,-127.5365448,0.315757245,238.3920758,0.18409729,1.008090973,3.69115448,23.99781418,-151.5343628,0
J1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J1,2020-10_south-west_BOSS,-34.1286,114.9309,No-take,44.3,0,0,0.16080402,0,0,0,0.025125628,0,0.185929648,0,0,0,199,0,0.814070352,0,0,200,0.464285714,0.971676821,-41.23632813,0.865221088,75.24313453,-0.106105804,2.566666603,8.433700562,-23.25605011,-17.98027802,0
J10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J10,2020-10_south-west_BOSS,-34.1173,114.9187,No-take,38.7,0,0,0.036458333,0,0,0,0.770833333,0,0.989583333,0.151041667,6,0,192,0,0.010416667,0,0,199,3,0.220863052,-42.96118164,0.039280476,260.2023547,-0.010689735,0.182462692,0.627738953,-24.96765518,-17.99352646,0.03125
J11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J11,2020-10_south-west_BOSS,-34.1178,114.9231,No-take,39.7,0,0,0.057553957,0,0,0,0.338129496,0,1,0.467625899,19,0,139,0,0,0,0,200,3,0,-42.72816086,0.010005974,354.7916414,0.167439461,0.220760345,0.762969971,-24.20013237,-18.52802849,0.136690647
J12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J12,2020-10_south-west_BOSS,-34.1323,114.9285,No-take,44.7,0,0,0.058510638,0,0,0,0.64893617,0,0.984042553,0,52,0,188,0,0.015957447,0,0,200,2.650793651,0.543546602,-36.59460831,0.724464122,101.5765331,1.265480042,2.372826576,6.961166382,-19.46857834,-17.12602997,0.276595745
J13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J13,2020-10_south-west_BOSS,-34.1285,114.9305,No-take,42.3,0,0,0.020725389,0,0,0,0.445595855,0,0.626943005,0.10880829,10,0,193,0,0.373056995,0,0,200,2.103448276,1.070983401,-41.23632813,0.865221088,75.24313453,-0.106105804,2.566666603,8.433700562,-23.25605011,-17.98027802,0.051813472
J14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J14,2020-10_south-west_BOSS,-34.1284,114.9255,No-take,41.7,0,0,0.048780488,0,0,0,0.835365854,0,0.926829268,0.006097561,6,0,164,0,0.073170732,0,0,200,2.725490196,0.4930895,-34.27516174,0.494079722,23.54233731,2.823048592,2.823048592,6.410366058,-17.16125488,-17.11390686,0.036585366
J15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J15,2020-10_south-west_BOSS,-34.125,114.9103,No-take,40.8,0,2,0.08994709,0,0,12,0.650793651,0,0.984126984,0.015873016,29,0,189,0,0.015873016,2,0,198,2.373134328,0.573025487,-39.66125488,0.253635316,241.8836985,0.963980198,1.220537663,2.510967255,-24.35407066,-15.30718422,0.227513228
J16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BOSS,2020-10_south-west_BOSS_J16,2020-10_south-west_BOSS,-34.1262,114.9065,No-take,41.2,0,0,0.084848485,0,0,0,0.757575758,0,0.866666667,0.018181818,1,0,165,0,0.133333333,0,0,200,1.896551724,0.552177672,-42.5604248,0.210518809,269.8894201,-0.137308121,0.660383224,1.871555328,-27.72994804,-14.83047676,0.006060606
